"TextID","TheText","Chose","TextSearch","TextSearchKey","TextSimilarityKey"
"3321","ܡܰܫܟܰܢ ܙܰܒܢܳܐ ܥܒܰܕ ܡܽܘܫܶܐ ܠܒܶܝܬ ܝܺܣܪܳܐܶܝܠ. ܘܣܳܡ ܒܶܗ ܡܰܕܒܚܳܐ ܠܚܽܘܣܳܝܳܐ . ܘܰܐܣܶܩ ܥܠܰܘܗ̄ܝ̄ ܝܰܩ̈ܕܶܐ ܫܰܠ̈ܡܶܐ . ܘܠܳܐ ܢܚܶܬ ܠܶܗ ܪܽܘܚܳܐ ܕܩܽܘܕܫܳܐ . ܕܰܡܪܰܚܶܦ ܥܰܠ ܕܶܒ̈ܚܳܬܶܗ . ܗܳܢܳܐ ܕܶܝܢ ܡܰܕܒܰܚ ܩܽܘܕܫܳܐ . ܕܶܐܫܬܰܡܰܗ ܒܰܝܬܶܗ ܕܡܳܪܝܳܐ . ܥܳܐܶܠ ܠܶܗ ܦܰܪܰܩܠܺܝܛܳܐ . ܘܰܡܪܰܚܶܦ ܥܰܠ ","true","ܡܫܟܢ ܙܒܢܐ ܥܒܕ ܡܘܫܐ ܠܒܝܬ ܝܣܪܐܝܠ ܘܣܡ ܒܗ ܡܕܒܚܐ ܠܚܘܣܝܐ ܘܐܣܩ ܥܠܘܗܝ ܝܩܕܐ ܫܠܡܐ ܘܠܐ ܢܚܬ ܠܗ ܪܘܚܐ ܕܩܘܕܫܐ ܕܡܪܚܦ ܥܠ ܕܒܚܬܗ ܗܢܐ ܕܝܢ ܡܕܒܚ ܩܘܕܫܐ ܕܐܫܬܡܗ ܒܝܬܗ ܕܡܪܝܐ ܥܐܠ ܠܗ ܦܪܩܠܝܛܐ ܘܡܪܚܦ ܥܠ ܩܘܪܒܢܘܗܝ ","12C004B8A15A29996EA765DF97B270BE","ܡܫܟܢ ܙܒܢܐ ܥܒܕ ܡܘܫܐ ܠܒܝܬ ܝܣܪܐܝܠ ܘܣܡ ܒܗ ܡܕܒܚܐ ܠܚܘܣܝܐ ܘܐܣܩ ܥܠܘܗܝ ܝܩܕܐ ܫܠܡܐ ܘܠܐ ܢܚܬ ܠܗ ܪܘܚܐ ܕܩܘܕܫܐ ܕܡܪܚܦ ܥܠ ܕܒܚܬܗ ܗܢܐ ܕܝܢ ܡܕܒܚ ܩܘܕܫܐ ܕܐܫܬܡܗ ܒܝܬܗ ܕܡܪܝܐ ܥܐܠ ܠܗ ܦܪܩܠܝܛܐ ܘܡܪܚܦ ܥܠ ܩܘܪܒܢܘܗܝ"
"3322","ܫܰܝܶܢ ܡܳܪܰܢ ܠܥܺܕ̄ܬܳܟ ܒܰܐܪܒܰܥ ܦܶܢ̈ܝܳܬܳܐ . ܘܒܰܛܶܠ ܡܶܢܳܗ̇ ܦܽܘ̈ܠܳܓܶܐ . ܘܚܶܪ̈ܝܳܢܶܐ ܘܣܶܕ̈ܩܶܐ ܒܺܝ̈ܫܶܐ . ܘܟܰܢܶܫ ܝܰܠ̈ܕܶܝܗ̇ ܠܓܰܘ ܥܽܘܒܳܗ̇ . ܒܗܰܝܡܳܢܽܘܬܳܐ ܕܰܫܪܳܪܳܐ . ܘܰܐܩܺܝܡ ܒܳܗ̇ ܪ̈ܳܥܰܘܳܬܳܐ . ܕܢܶܪܥܽܘܢܳܗ̇ ܐܰܝ̄ܟ ܨܶܒܝܳܢܳܟ . ܘܫܰܝܢܳܟ ܢܶܫܪܳܐ ܒܣܳܚܪ̈ܳܬܳܗ̇ . ܕܬܶܥܒܶܕ ܥܺܐܕ̈ܶܐ ܕܚ","true","ܫܝܢ ܡܪܢ ܠܥܕܬܟ ܒܐܪܒܥ ܦܢܝܬܐ ܘܒܛܠ ܡܢܗ ܦܘܠܓܐ ܘܚܪܝܢܐ ܘܣܕܩܐ ܒܝܫܐ ܘܟܢܫ ܝܠܕܝܗ ܠܓܘ ܥܘܒܗ ܒܗܝܡܢܘܬܐ ܕܫܪܪܐ ܘܐܩܝܡ ܒܗ ܪܥܘܬܐ ܕܢܪܥܘܢܗ ܐܝܟ ܨܒܝܢܟ ܘܫܝܢܟ ܢܫܪܐ ܒܣܚܪܬܗ ܕܬܥܒܕ ܥܐܕܐ ܕܚܕܘܬܐ ","4E739F47769DBE7FD886F5632BE559FF","ܫܝܢ ܡܪܢ ܠܥܕܬܟ ܒܐܪܒܥ ܦܢܝܬܐ ܘܒܛܠ ܡܢܗ ܦܘܠܓܐ ܘܚܪܝܢܐ ܘܣܕܩܐ ܒܝܫܐ ܘܟܢܫ ܝܠܕܝܗ ܠܓܘ ܥܘܒܗ ܒܗܝܡܢܘܬܐ ܕܫܪܪܐ ܘܐܩܝܡ ܒܗ ܪܥܘܬܐ ܕܢܪܥܘܢܗ ܐܝܟ ܨܒܝܢܟ ܘܫܝܢܟ ܢܫܪܐ ܒܣܚܪܬܗ ܕܬܥܒܕ ܥܐܕܐ ܕܚܕܘܬܐ"
"3323","ܕܽܘܨܝ̄ ܛܳܒ ܘܰܚܕܳܝ . ܥܺܕܰܬ ܩܽܘܕܫܳܐ ܡܗܰܝܡܰܢܬܳܐ . ܘܰܐܘܕܳܝ ܠܶܗ ܠܚܰܬܢܳܐ ܡܟܺܝܪܶܟܝ̄ . ܕܫܽܘܠܛܳܢܶܗ ܫܽܘܠܛܳܢ ܥܳܠܰܡ . ܘܡܰܠܟܽܘܬܶܗ ܠܳܐ ܡܶܫܬܰܪܝܳܐ . ܕܰܐܒܳܐ ܡܰܟܪܶܟܝ̄ ܠܺܝܚܺܝܕܶܗ . ܘܥܰܠ ܦܰܣܰܬ ܐܺܝܕܰܘ̈ܗ̄ܝ̄ ܪܰܫܡܶܟܝ̄ . ܘܠܳܐ ܡܶܬܬܙܺܝ̈ܥܳܢ ܫܶܬܶܐܣܰܝ̈ܟܝ̄ . ܘܡܰܕܒܰܚ ܩܽܘܕܫܳܐ ܡܰܬܩܰܢ ܒܶܟܝ̄","true","ܕܘܨܝ ܛܒ ܘܚܕܝ ܥܕܬ ܩܘܕܫܐ ܡܗܝܡܢܬܐ ܘܐܘܕܝ ܠܗ ܠܚܬܢܐ ܡܟܝܪܟܝ ܕܫܘܠܛܢܗ ܫܘܠܛܢ ܥܠܡ ܘܡܠܟܘܬܗ ܠܐ ܡܫܬܪܝܐ ܕܐܒܐ ܡܟܪܟܝ ܠܝܚܝܕܗ ܘܥܠ ܦܣܬ ܐܝܕܘܗܝ ܪܫܡܟܝ ܘܠܐ ܡܬܬܙܝܥܢ ܫܬܐܣܝܟܝ ܘܡܕܒܚ ܩܘܕܫܐ ܡܬܩܢ ܒܟܝ ܚܘܣܝܐ ܠܟܠܗܘܢ ܝܠܕܝܟܝ ","50FA39E328709EAAF536DB5761F5D360","ܕܘܨܝ ܛܒ ܘܚܕܝ ܥܕܬ ܩܘܕܫܐ ܡܗܝܡܢܬܐ ܘܐܘܕܝ ܠܗ ܠܚܬܢܐ ܡܟܝܪܟܝ ܕܫܘܠܛܢܗ ܫܘܠܛܢ ܥܠܡ ܘܡܠܟܘܬܗ ܠܐ ܡܫܬܪܝܐ ܕܐܒܐ ܡܟܪܟܝ ܠܝܚܝܕܗ ܘܥܠ ܦܣܬ ܐܝܕܘܗܝ ܪܫܡܟܝ ܘܠܐ ܡܬܬܙܝܥܢ ܫܬܐܣܝܟܝ ܘܡܕܒܚ ܩܘܕܫܐ ܡܬܩܢ ܒܟܝ ܚܘܣܝܐ ܠܟܠܗܘܢ ܝܠܕܝܟܝ"
"3324","ܐܰܘܕܳܝ ܥܺܕ̄ܬܳܐ ܒܰܙܡܺܝܪ̈ܳܬܶܟܝ̄ ܫܰܦܺܝܪ̈ܳܬܳܐ . ܘܩܰܪܶܒܝ̄ ܠܰܒܪܳܐ ܕܳܫ̈ܢܶܐ ܕܫܽܘܒܚܳܐ ܒܝܽܘܡ ܩܽܘܕܳܫܶܟܝ̄ ܀","true","ܐܘܕܝ ܥܕܬܐ ܒܙܡܝܪܬܟܝ ܫܦܝܪܬܐ ܘܩܪܒܝ ܠܒܪܐ ܕܫܢܐ ܕܫܘܒܚܐ ܒܝܘܡ ܩܘܕܫܟܝ ","19668A18BA19E0CB3D7A43BAEA197404","ܐܘܕܝ ܥܕܬܐ ܒܙܡܝܪܬܟܝ ܫܦܝܪܬܐ ܘܩܪܒܝ ܠܒܪܐ ܕܫܢܐ ܕܫܘܒܚܐ ܒܝܘܡ ܩܘܕܫܟܝ"
"3325","ܫܰܝܢܳܐ ܕܫܰܝܶܢ ܠܰܫ̈ܡܰܝܳܢܶܐ ܥܰܡ ܐܰܪ̈ܥܳܢܶܐ . ܫܰܝܶܢ ܠܥܺܕ̄ܬܳܟ ܘܢܰܛܰܪ ܝܰܠ̈ܕܶܝܗ̇ ܒܰܨܠܺܝܒ ܢܽܘܗܪܳܐ ܀","true","ܫܝܢܐ ܕܫܝܢ ܠܫܡܝܢܐ ܥܡ ܐܪܥܢܐ ܫܝܢ ܠܥܕܬܟ ܘܢܛܪ ܝܠܕܝܗ ܒܨܠܝܒ ܢܘܗܪܐ ","E59A6ED56D0A04FBFBB63EBD121AAB49","ܫܝܢܐ ܕܫܝܢ ܠܫܡܝܢܐ ܥܡ ܐܪܥܢܐ ܫܝܢ ܠܥܕܬܟ ܘܢܛܪ ܝܠܕܝܗ ܒܨܠܝܒ ܢܘܗܪܐ"
"3326","ܕܽܘܨܝ̄ ܘܶܐܬܪܰܡܪܰܡܝ̄ ܥܺܕܰܬ ܩܽܘܕܫܳܐ ܒܝܽܘܡ ܩܽܘܕܳܫܶܟܝ̄ . ܘܝܰܒܶܒܝ̄ ܘܰܙܡܰܪܝ̄ ܫܽܘܒܚܳܐ ܚܰܕܬܳܐ ܒܩܳܠܳܐ ܪܳܡܳܐ . ܫܰܒܰܚܝ̄ ܘܰܐܘܕܳܝ ܠܚܰܬܢܳܐ ܕܡܰܟܪܶܟܝ̄ ܒܰܙܩܺܝܦܺܘܬܶܗ . ܘܰܒܡܶܫܬܽܘܬܶܟܝ̄ ܚܰܕܺܝ ܠܰܐܪܥܳܐ ܐܳܦ ܠܰܫܡܰܝܳܐ ܀","true","ܕܘܨܝ ܘܐܬܪܡܪܡܝ ܥܕܬ ܩܘܕܫܐ ܒܝܘܡ ܩܘܕܫܟܝ ܘܝܒܒܝ ܘܙܡܪܝ ܫܘܒܚܐ ܚܕܬܐ ܒܩܠܐ ܪܡܐ ܫܒܚܝ ܘܐܘܕܝ ܠܚܬܢܐ ܕܡܟܪܟܝ ܒܙܩܝܦܘܬܗ ܘܒܡܫܬܘܬܟܝ ܚܕܝ ܠܐܪܥܐ ܐܦ ܠܫܡܝܐ ","575A91DBD21F5E68774868E2E1634637","ܕܘܨܝ ܘܐܬܪܡܪܡܝ ܥܕܬ ܩܘܕܫܐ ܒܝܘܡ ܩܘܕܫܟܝ ܘܝܒܒܝ ܘܙܡܪܝ ܫܘܒܚܐ ܚܕܬܐ ܒܩܠܐ ܪܡܐ ܫܒܚܝ ܘܐܘܕܝ ܠܚܬܢܐ ܕܡܟܪܟܝ ܒܙܩܝܦܘܬܗ ܘܒܡܫܬܘܬܟܝ ܚܕܝ ܠܐܪܥܐ ܐܦ ܠܫܡܝܐ"
"3327","ܛܽܘܒܰܝܟܝ̄ ܥܺܕ̄ܬܳܐ ܕܦܰܓܪܶܗ ܕܰܒܪܳܐ ܠܡܰܫܟܢܶܟܝ̄ ܒܰܣܶܡ . ܐܰܝ̄ܟ ܕܰܒܢܽܘܪܳܐ ܒܶܣ̈ܡܶܐ ܓ̈ܒܰܝܳܐ ܪܺܝܚܳܐ ܝܳܗܒܺܝܢ . ܛܽܘܒܰܝܟܝ̄ ܥܺܕ̄ܬܳܐ ܕܟܽܠ ܗܶܪ̈ܽܘܡܺܝܢ ܠܳܐ ܦܳܚܡܺܝܢ ܠܶܗ . ܠܗܰܘ̇ ܥܶܩܳܪܳܐ ܕܝܰܗ̄ܒ ܠܶܟܝ̄ ܢܰܦܫܶܗ ܕܰܫܡܰܝܳܢܰܐ ܗ̄ܘ̣ ܀","true","ܛܘܒܝܟܝ ܥܕܬܐ ܕܦܓܪܗ ܕܒܪܐ ܠܡܫܟܢܟܝ ܒܣܡ ܐܝܟ ܕܒܢܘܪܐ ܒܣܡܐ ܓܒܝܐ ܪܝܚܐ ܝܗܒܝܢ ܛܘܒܝܟܝ ܥܕܬܐ ܕܟܠ ܗܪܘܡܝܢ ܠܐ ܦܚܡܝܢ ܠܗ ܠܗܘ ܥܩܪܐ ܕܝܗܒ ܠܟܝ ܢܦܫܗ ܕܫܡܝܢܐ ܗܘ̣ ","442C16381C19A51A9D3A5BD63EE9A9D7","ܛܘܒܝܟܝ ܥܕܬܐ ܕܦܓܪܗ ܕܒܪܐ ܠܡܫܟܢܟܝ ܒܣܡ ܐܝܟ ܕܒܢܘܪܐ ܒܣܡܐ ܓܒܝܐ ܪܝܚܐ ܝܗܒܝܢ ܛܘܒܝܟܝ ܥܕܬܐ ܕܟܠ ܗܪܘܡܝܢ ܠܐ ܦܚܡܝܢ ܠܗ ܠܗܘ ܥܩܪܐ ܕܝܗܒ ܠܟܝ ܢܦܫܗ ܕܫܡܝܢܐ ܗܘ"
"3328","ܒܗܳܢܳܐ ܝܰܘܡܳܐ ܬܪܽܘܢܳܘܣ ܓܰܒܝܳܐ ܐܰܬܩܶܢ ܒܓܰܘܶܟܝ̄ . ܕܰܥܠܰܘܗ̄ܝ̄ ܢܶܬܬܢܺܝܚ ܦܰܓܪܶܗ ܘܰܕܡܶܗ ܩܰܕܺܝܫܳܐܺܝܬ . ܩܪܳܝ ܐܰܢ̄ܬܝ̄ ܠܰܒܢܰܝ̈ܟܝ̄ ܘܰܐܟܽܘܠܝ̄ ܘܰܐܫܬܳܝ ܐܳܦ ܐܶܬܒܰܣܰܡܝ̄ . ܘܗܰܒܝ̄ ܠܶܗ ܫܽܘܒܚܳܐ ܠܰܐܒܳܐ ܕܥܰܒܕܶܟܝ̄ ܟܰܠܬܳܐ ܠܰܒܪܶܗ ܀","true","ܒܗܢܐ ܝܘܡܐ ܬܪܘܢܘܣ ܓܒܝܐ ܐܬܩܢ ܒܓܘܟܝ ܕܥܠܘܗܝ ܢܬܬܢܝܚ ܦܓܪܗ ܘܕܡܗ ܩܕܝܫܐܝܬ ܩܪܝ ܐܢܬܝ ܠܒܢܝܟܝ ܘܐܟܘܠܝ ܘܐܫܬܝ ܐܦ ܐܬܒܣܡܝ ܘܗܒܝ ܠܗ ܫܘܒܚܐ ܠܐܒܐ ܕܥܒܕܟܝ ܟܠܬܐ ܠܒܪܗ ","462E17EB02B027A7280840C0ABB967C5","ܒܗܢܐ ܝܘܡܐ ܬܪܘܢܘܣ ܓܒܝܐ ܐܬܩܢ ܒܓܘܟܝ ܕܥܠܘܗܝ ܢܬܬܢܝܚ ܦܓܪܗ ܘܕܡܗ ܩܕܝܫܐܝܬ ܩܪܝ ܐܢܬܝ ܠܒܢܝܟܝ ܘܐܟܘܠܝ ܘܐܫܬܝ ܐܦ ܐܬܒܣܡܝ ܘܗܒܝ ܠܗ ܫܘܒܚܐ ܠܐܒܐ ܕܥܒܕܟܝ ܟܠܬܐ ܠܒܪܗ"
"3329","ܫܽܘܒܚܳܐ ܠܰܐܒܳܐ ܕܰܒܢܳܐ ܠܥܺܕ̄ܬܳܐ ܒܰܢܒܺܝܽܘܬܳܐ . ܘܣܶܓܕܬܳܐ ܠܰܒܪܳܐ ܕܫܰܟܠܶܠ ܣܳܡܳܗ̇ ܒܰܫܠܺܝܚܽܘܬܳܐ . ܬܰܘܕܺܝ ܠܪܽܘܚܳܐ ܕܗܰܕܪܳܗ̇ ܒܨܶܒ̈ܬܶܐ ܪ̈ܽܘܚܳܢܳܝܶܐ . ܚܰܕ ܗ̄ܘ̣ ܟܝܳܢܳܐ ܕܰܬܠܳܬܰܝ̈ܗܽܘܢ ܠܶܗ ܬܶܫܒܽܘܚܬܳܐ ܀","true","ܫܘܒܚܐ ܠܐܒܐ ܕܒܢܐ ܠܥܕܬܐ ܒܢܒܝܘܬܐ ܘܣܓܕܬܐ ܠܒܪܐ ܕܫܟܠܠ ܣܡܗ ܒܫܠܝܚܘܬܐ ܬܘܕܝ ܠܪܘܚܐ ܕܗܕܪܗ ܒܨܒܬܐ ܪܘܚܢܝܐ ܚܕ ܗܘ̣ ܟܝܢܐ ܕܬܠܬܝܗܘܢ ܠܗ ܬܫܒܘܚܬܐ ","3843BE0768416F306A4DCCDECA104D7F","ܫܘܒܚܐ ܠܐܒܐ ܕܒܢܐ ܠܥܕܬܐ ܒܢܒܝܘܬܐ ܘܣܓܕܬܐ ܠܒܪܐ ܕܫܟܠܠ ܣܡܗ ܒܫܠܝܚܘܬܐ ܬܘܕܝ ܠܪܘܚܐ ܕܗܕܪܗ ܒܨܒܬܐ ܪܘܚܢܝܐ ܚܕ ܗܘ ܟܝܢܐ ܕܬܠܬܝܗܘܢ ܠܗ ܬܫܒܘܚܬܐ"
"3330","ܫܰܝܢܳܐ ܕܫܰܝܶܢ ܠܰܫ̈ܡܰܝܳܢܶܐ ܥܰܡ ܐܰܪ̈ܥܳܢܶܐ ܀","true","ܫܝܢܐ ܕܫܝܢ ܠܫܡܝܢܐ ܥܡ ܐܪܥܢܐ ","749D7F5922F202C295E866641559F488","ܫܝܢܐ ܕܫܝܢ ܠܫܡܝܢܐ ܥܡ ܐܪܥܢܐ"
"3331","ܫܰܝܶܢ ܠܥܺܕ̄ܬܳܟ ܘܢܰܛܰܪ ܝܰܠ̈ܕܶܝܗ̇ ܒܰܨܠܺܝܒ ܢܽܘܗܪܳܐ ܀","true","ܫܝܢ ܠܥܕܬܟ ܘܢܛܪ ܝܠܕܝܗ ܒܨܠܝܒ ܢܘܗܪܐ ","652C883E8FA6D02FEC959144B6B2F9A9","ܫܝܢ ܠܥܕܬܟ ܘܢܛܪ ܝܠܕܝܗ ܒܨܠܝܒ ܢܘܗܪܐ"
"3332","ܗܰܠܶܠܽܘܝܰܗ ܘܗܰܠܶܠܽܘܝܰܗ ܘܗܰܠܶܠܽܘܝܰܗ . ܒܢܳܐ ܥܰܠ ܪܰܘܡܳܐ ܡܰܩܕܫܶܗ . ܘܰܐܬܩܢܶܗ ܒܰܐܪܥܳܐ ܠܥܳܠܰܡ . ܗܰܠܶܠܽܘܝܰܗ ܀","true","ܗܠܠܘܝܗ ܘܗܠܠܘܝܗ ܘܗܠܠܘܝܗ ܒܢܐ ܥܠ ܪܘܡܐ ܡܩܕܫܗ ܘܐܬܩܢܗ ܒܐܪܥܐ ܠܥܠܡ ܗܠܠܘܝܗ ","C9B9BBCA59613AC35D908C7A970EEC4B","ܗܠܠܘܝܗ ܘܗܠܠܘܝܗ ܘܗܠܠܘܝܗ ܒܢܐ ܥܠ ܪܘܡܐ ܡܩܕܫܗ ܘܐܬܩܢܗ ܒܐܪܥܐ ܠܥܠܡ ܗܠܠܘܝܗ"
"3333","ܡܳܪܰܢ ܐܶܬܪܰܚܰܡ ܥܠܰܝܢ . ܡܳܪܰܢ ܚܽܘܣ ܘܪܰܚܶܡ ܥܠܰܝܢ . ܡܳܪܰܢ ܩܰܒܶܠ ܬܶܫܡܶܫܬܰܢ ܘܰܨܠܰܘ̈ܳܬܰܢ . ܘܶܐܬܪܰܚܰܡ ܥܠܰܝܢ ܀","true","ܡܪܢ ܐܬܪܚܡ ܥܠܝܢ ܡܪܢ ܚܘܣ ܘܪܚܡ ܥܠܝܢ ܡܪܢ ܩܒܠ ܬܫܡܫܬܢ ܘܨܠܘܬܢ ܘܐܬܪܚܡ ܥܠܝܢ ","63C19F7592F569EB1D7EB6593C547F67","ܡܪܢ ܐܬܪܚܡ ܥܠܝܢ ܡܪܢ ܚܘܣ ܘܪܚܡ ܥܠܝܢ ܡܪܢ ܩܒܠ ܬܫܡܫܬܢ ܘܨܠܘܬܢ ܘܐܬܪܚܡ ܥܠܝܢ"
"3334","ܫܽܘܒܚܳܐ ܠܳܟ ܐܰܠܳܗܰܢ . ܫܽܘܒܚܳܐ ܠܳܟ ܒܳܪܽܘܝܰܢ . ܫܽܘܒܚܳܐ ܠܳܟ ܣܰܒܪܰܢ ܠܥܳܠܰܡ ܀","true","ܫܘܒܚܐ ܠܟ ܐܠܗܢ ܫܘܒܚܐ ܠܟ ܒܪܘܝܢ ܫܘܒܚܐ ܠܟ ܣܒܪܢ ܠܥܠܡ ","D2A306A9EF5219B7AF87BBE70BDAD73C","ܫܘܒܚܐ ܠܟ ܐܠܗܢ ܫܘܒܚܐ ܠܟ ܒܪܘܝܢ ܫܘܒܚܐ ܠܟ ܣܒܪܢ ܠܥܠܡ"
"3825","ܡܰܙܡܽܘܪܳܐ ܡܗ (45) : (ܐܰܒܰܥ ܠܶܒܝ̄ ܦܶܬܓܳܡ̈ܶܐ ܛܳܒ̈ܶܐ...)","false","ܡܙܡܘܪܐ ܡܗ (45) (ܐܒܥ ܠܒܝ ܦܬܓܡܐ ܛܒܐ)","3893586FF21A1DC07C0798019E43BD87","ܡܙܡܘܪܐ ܡܗ (45) (ܐܒܥ ܠܒܝ ܦܬܓܡܐ ܛܒܐ)"
"3826","ܡܰܙܡܽܘܪܳܐ ܡܚ (48) : (ܪܰܒ ܗܽܘ̣ ܡܳܪܰܢ ܘܰܡܫܰܒܰܚ ܪܰܘܪܒܳܐܺܝܬ...)","false","ܡܙܡܘܪܐ ܡܚ (48) (ܪܒ ܗܘ̣ ܡܪܢ ܘܡܫܒܚ ܪܘܪܒܐܝܬ)","C127FAD2D2F1AA9CFF644CCC9A1A0B61","ܡܙܡܘܪܐ ܡܚ (48) (ܪܒ ܗܘ ܡܪܢ ܘܡܫܒܚ ܪܘܪܒܐܝܬ)"
"3839","ܡܰܙܡܽܘܪܳܐ ܨܓ (93) : (ܡܳܪܝܳܐ ܐܰܡܠܶܟ ܘܓܰܐܝܽܘܬܳܐ ...)","false","ܡܙܡܘܪܐ ܨܓ (93) (ܡܪܝܐ ܐܡܠܟ ܘܓܐܝܘܬܐ )","1529F5D2239F0C207A9EB7A9403C3D09","ܡܙܡܘܪܐ ܨܓ (93) (ܡܪܝܐ ܐܡܠܟ ܘܓܐܝܘܬܐ )"
"3928","ܡܰܙܡܽܘܪܳܐ ܢܐ (51) : (ܪܰܚܶܡ ܥܠܰܝ ܐܰܠܳܗܳܐ ܐܰܝ̄ܟ ܛܰܝܒܽܘܬܳܟ ...)","false","ܡܙܡܘܪܐ ܢܐ (51) (ܪܚܡ ܥܠܝ ܐܠܗܐ ܐܝܟ ܛܝܒܘܬܟ )","E47938165A05EBACC78BCE43226F368C","ܡܙܡܘܪܐ ܢܐ (51) (ܪܚܡ ܥܠܝ ܐܠܗܐ ܐܝܟ ܛܝܒܘܬܟ )"
"4606","ܡܰܙܡܽܘܪܳܐ ܣܓ (63) : (ܐܰܠܳܗܝ̄ ܐܰܠܳܗܝ̄ . 	ܐܰܢ̄ܬ ܐܶܣܰܟܶܐ ܠܳܟ ...)","false","ܡܙܡܘܪܐ ܣܓ (63) (ܐܠܗܝ ܐܠܗܝ ܐܢܬ ܐܣܟܐ ܠܟ )","3F5CE53FB62BAA0DBDA0B45C9E7C8D5E","ܡܙܡܘܪܐ ܣܓ (63) (ܐܠܗܝ ܐܠܗܝ ܐܢܬ ܐܣܟܐ ܠܟ )"
"4614","ܡܰܙܡܽܘܪܳܐ ܝܛ (19) : (ܫ̈ܡܰܝܳܐ ܡܶܫܬܰܥܶܝܢ ܫܽܘܒܚܶܗ ܕܰܐܠܳܗܳܐ...)","false","ܡܙܡܘܪܐ ܝܛ (19) (ܫܡܝܐ ܡܫܬܥܝܢ ܫܘܒܚܗ ܕܐܠܗܐ)","0FE87FC2B77B466A7F247C37917BF3DD","ܡܙܡܘܪܐ ܝܛ (19) (ܫܡܝܐ ܡܫܬܥܝܢ ܫܘܒܚܗ ܕܐܠܗܐ)"
"4687","ܡܰܙܡܽܘܪܳܐ ܩܡ (140) : (ܡܳܪܝܳܐ ܩܪܺܝܬܳܟ ܐܰܢ̄ܬ ܥܢܺܝܢܝ̄...)","false","ܡܙܡܘܪܐ ܩܡ (140) (ܡܪܝܐ ܩܪܝܬܟ ܐܢܬ ܥܢܝܢܝ)","A4DC29CA216AF9733529BCD57FD5DF6B","ܡܙܡܘܪܐ ܩܡ (140) (ܡܪܝܐ ܩܪܝܬܟ ܐܢܬ ܥܢܝܢܝ)"
"4745","ܡܰܘܪܒܳܐ ܢܰܦܫܝ̄ : (ܐܶܡܪܰܬ ܡܰܪܝܰܡ ܡܰܘܪܒܳܐ ܢܰܦܫܝ̄ ܠܡܳܪܝܳܐ...)","false","ܡܘܪܒܐ ܢܦܫܝ (ܐܡܪܬ ܡܪܝܡ ܡܘܪܒܐ ܢܦܫܝ ܠܡܪܝܐ)","C3579A05C5C32022BAC037599E7893CB","ܡܘܪܒܐ ܢܦܫܝ (ܐܡܪܬ ܡܪܝܡ ܡܘܪܒܐ ܢܦܫܝ ܠܡܪܝܐ)"
"4746","ܡܰܙܡܽܘܪܳܐ ܩܡܚ (148) : (ܫܰܒܰܚܘ̄ ܠܡܳܪܝܳܐ ܡܶܢ ܫܡܰܝܳܐ...)","false","ܡܙܡܘܪܐ ܩܡܚ (148) (ܫܒܚܘ ܠܡܪܝܐ ܡܢ ܫܡܝܐ)","BB4E4D5A9B540CEEE286EFF49B0B3C97","ܡܙܡܘܪܐ ܩܡܚ (148) (ܫܒܚܘ ܠܡܪܝܐ ܡܢ ܫܡܝܐ)"
"4747","ܛܽܘ̈ܒܶܐ ܕܶܐܘܰܢܓܶܠܺܝܳܘܢ ܡܶܢ ܡܰܬܰܝ ܩܶܦܰܠܶܐܘܳܢ ܗ̄: (ܛܽܘܒܰܝܗܽܘܢ ܠܡܶܣ̈ܟܺܢܶܐ ܒܪܽܘܚ...)","false","ܛܘܒܐ ܕܐܘܢܓܠܝܘܢ ܡܢ ܡܬܝ ܩܦܠܐܘܢ ܗ (ܛܘܒܝܗܘܢ ܠܡܣܟܢܐ ܒܪܘܚ)","54B06E4E9693EF6F9CD378CA819F9BF5","ܛܘܒܐ ܕܐܘܢܓܠܝܘܢ ܡܢ ܡܬܝ ܩܦܠܐܘܢ ܗ (ܛܘܒܝܗܘܢ ܠܡܣܟܢܐ ܒܪܘܚ)"
"4969","ܡܰܙܡܽܘܪܳܐ ܩܡܐ (141) : (ܒܩܳܠܝ̄ ܠܡܳܪܝܳܐ ܩܪܺܝܬ ....)","false","ܡܙܡܘܪܐ ܩܡܐ (141) (ܒܩܠܝ ܠܡܪܝܐ ܩܪܝܬ )","2BAF0FF06E8C37ED4B5B3687C1D81C60","ܡܙܡܘܪܐ ܩܡܐ (141) (ܒܩܠܝ ܠܡܪܝܐ ܩܪܝܬ )"
"4970","ܡܰܙܡܽܘܪܳܐ ܩܝܚ (118) : (ܫܪܳܓܳܐ ܗ̄ܝ ܡܶܠܬܳܟ ܠܪ̈ܶܓܠܰܝ ....)","false","ܡܙܡܘܪܐ ܩܝܚ (118) (ܫܪܓܐ ܗܝ ܡܠܬܟ ܠܪܓܠܝ )","4A6FBC0D55956CA8B023C1DA4F9861E0","ܡܙܡܘܪܐ ܩܝܚ (118) (ܫܪܓܐ ܗܝ ܡܠܬܟ ܠܪܓܠܝ )"
